"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2016,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2019,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2020,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,10,"ALB","Albania","Without price control",2024,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","With price control",2009,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","With price control",2010,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","With price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","With price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","With price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","With price control",2016,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","Without price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","Without price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","Without price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","Without price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","Without price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,11,"DZA","Algeria","Without price control",2024,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","With price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","With price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","Without price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","Without price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","Without price control",2016,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","Without price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","Without price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","With price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","With price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","With price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,14,"AND","Andorra","With price control",2024,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2009,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2010,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2016,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2019,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2020,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","With price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","With price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","With price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,16,"ARG","Argentina","Without price control",2024,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2009,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2010,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2016,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2019,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2020,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,17,"ARM","Armenia","Without price control",2024,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2010,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2016,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2019,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2020,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,18,"SAU","Saudi Arabia","With price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,20,"ATG","Antigua and Barbuda","Without price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,20,"ATG","Antigua and Barbuda","Without price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,20,"ATG","Antigua and Barbuda","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2016,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2019,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2020,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,23,"AUS","Australia","Without price control",2024,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2009,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2010,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2016,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2019,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2020,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,24,"AUT","Austria","Without price control",2024,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2009,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2010,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2016,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2019,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2020,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,25,"AZE","Azerbaijan","Without price control",2024,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2009,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2010,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2019,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2020,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,27,"BRA","Brazil","Without price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2017,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2019,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,28,"BHS","Bahamas","With price control",2024,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","Without price control",2009,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","Without price control",2010,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","Without price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","Without price control",2012,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","Without price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","Without price control",2015,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","With price control",2018,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","With price control",2019,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","With price control",2020,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","With price control",2021,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","With price control",2022,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","With price control",2023,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,29,"BDI","Burundi","With price control",2024,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,30,"BEL","Belgium","Without price control",2011,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,30,"BEL","Belgium","Without price control",2013,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,30,"BEL","Belgium","Without price control",2014,"","","Retail voice"
5337,"tpTelecom_Price_Retail_Mobile_Voice","Price regulation of retail voice services",,,30,"BEL","Belgium","Without price control",2015,"","","Retail voice"
