"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",43,"BRN","Brunei Darussalam","11.776091124649717",2024,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",45,"BGR","Bulgaria","30.7155206364247",2021,"Calculated using the Joint Research Council of the European Commission Digital Skills Indicator (DSI) 2.0","National Statistical Institute","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",45,"BGR","Bulgaria","34.7436322760351",2023,"","National Statistical Institute","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",47,"CAN","Canada","33.7",2022,"","Statistics Canada","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",72,"DOM","Dominican Rep.","5.98097519783625",2022,"","Oficina Nacional de Estadistica","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",73,"ESP","Spain","18.1000003263653",2021,"Result according to EUROSTAT calculation : https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556","Instituto Nacional de Estadistica","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",73,"ESP","Spain","17.1894934767131",2023,"Result according to EUROSTAT calculation : https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556","Instituto Nacional de Estadistica","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",78,"FRA","France","21.7824850264698",2023,"Calculated using the Joint Research Council of the European Commission Digital Skills Indicator (DSI) 2.0","Institut National de la Statistique et des Etudes Economiques","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",103,"HKG","Hong Kong, China","6.15263738422254",2023,"Individuals who had used a personal computer in the last 12 months","Census and Statistics Department, Hong Kong Special Administrative Region, China","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",103,"HKG","Hong Kong, China","4.698874917273329",2024,"In previous 12 months. Excludes foreign domestic helpers.","Census and Statistics Department, Hong Kong Special Administrative Region, China","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",111,"ITA","Italy","24.2421921044036",2023,"Calculated using the Joint Research Council of the European Commission Digital Skills Indicator (DSI) 2.0","Italian National Institute of Statistics","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",124,"JOR","Jordan","7.12760142501802",2023,"","Ministry of Digital Economy and Entrepreneurship","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",124,"JOR","Jordan","24.11649153920616",2024,"","Ministry of Digital Economy and Entrepreneurship","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",128,"KOR","Korea (Rep. of)","23.8749812988009",2021,"","Ministry of Science and ICT","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",128,"KOR","Korea (Rep. of)","26.6777845990459",2022,"","Ministry of Science and ICT","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",128,"KOR","Korea (Rep. of)","32.6841545625283",2023,"","Ministry of Science and ICT","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",128,"KOR","Korea (Rep. of)","35.1730441377274",2024,"","Ministry of Science and ICT","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",139,"LUX","Luxembourg","32.57219468782127",2025,"Eurostat's variable used : DSK2_SF=1","Service Central de la Statistique et des Etudes Economiques (STATEC)","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",148,"MYS","Malaysia","20.9634951638264",2024,"","Department of Statistics","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",151,"MLT","Malta","24.2373242025032",2023,"Result according to EUROSTAT calculation : https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556","National Statistics Office","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",161,"MWI","Malawi","0.451442103522033",2023,"","National Statistical Office of Malawi","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",176,"OMN","Oman","62.6042697183878",2024,"","Ministry of Transport, Communications and Information Technology","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",184,"PHL","Philippines","6.276469025585308",2024,"","Department of  Information and Communications Technology","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",202,"RUS","Russian Federation","9.5422862743734",2023,"","Federal State Statistics Service of the Russian Federation","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",202,"RUS","Russian Federation","10.8217847885656",2024,"","Federal State Statistics Service of the Russian Federation","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",203,"SWE","Sweden","3.22311435523114",2021,"Result according to EUROSTAT calculation : https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556##","Statistics Sweden","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",203,"SWE","Sweden","3.32968690157028",2023,"Result according to EUROSTAT calculation : https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556##","Statistics Sweden","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",203,"SWE","Sweden","25.702322818366607",2025,"","Statistics Sweden","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",214,"SGP","Singapore","12.3199049371275",2024,"","Infocomm Media Development Authority","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",219,"CHE","Switzerland","22.1569488734034",2021,"Result according to EUROSTAT calculation: #https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm#indicator1711102502556","Swiss Federal Statistical Office","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",219,"CHE","Switzerland","20.5251642976697",2023,"D: according to EUROSTAT variables definition and calculation","Swiss Federal Statistical Office","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",219,"CHE","Switzerland","18.848715431890966",2025,"D: according to EUROSTAT variables definition and calculation","Swiss Federal Statistical Office","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",221,"SVN","Slovenia","30.237131843009",2021,"Based on Eurostat's methodology: https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm","Statistical Office of the Republic of Slovenia","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",221,"SVN","Slovenia","27.3633082390035",2023,"Calculated using the Joint Research Council of the European Commission Digital Skills Indicator (DSI) 2.0","Statistical Office of the Republic of Slovenia","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",236,"TUR","Türkiye","11.5220564408678",2021,"","Turkish Statistical Institute","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",236,"TUR","Türkiye","12.8728449512833",2023,"","Turkish Statistical Institute","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",236,"TUR","Türkiye","23.417873193639974",2025,"","Turkish Statistical Institute","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",242,"URY","Uruguay","16.7135037818039",2022,"","Instituto Nacional de Estadistica","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",242,"URY","Uruguay","26.5931131283477",2024,"","Instituto Nacional de Estadistica","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",275,"BIH","Bosnia and Herzegovina","9.45863870974665",2024,"","Agency for Statistics of Bosnia and Herzegovina","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",281,"SVK","Slovakia","32.6890674027977",2021,"DSK2_SF - Digital Skills – Safety#List of conditions for DSK2_SF: MAPS_CWSC=1, MAPS_RPS=1, MAPS_RRGL=1, MAPS_LAP=1, MAPS_RAAD=1, PCOOK1=1#  0 -If no condition from the following list is met, then 0 (no skills)#  1 - If one or two conditions are met, then 1 (basic)#  2 - If 3 or more conditions are met, then 2 (above basic)#  9 - Not applicable (IU=Blank or IU ne 1)##Individuals with basic communication and collaboration skills#sum of IND_WGHT where (DSK2_SF=1)","Statistical Office of the Slovak Republic","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",281,"SVK","Slovakia","29.9134031655657",2023,"DSK2_SF - Digital Skills – Safety#List of conditions for DSK2_SF: MAPS_CWSC=1, MAPS_RPS=1, MAPS_RRGL=1, MAPS_LAP=1, MAPS_RAAD=1, PCOOK1=1#  0 -If no condition from the following list is met, then 0 (no skills)#  1 - If one or two conditions are met, then 1 (basic)#  2 - If 3 or more conditions are met, then 2 (above basic)#  9 - Not applicable (IU=Blank or IU ne 1)##Individuals with basic communication and collaboration skills#sum of IND_WGHT where (DSK2_SF=1)","Statistical Office of the Slovak Republic","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37371,"HHU781SF1_HHTotalIndividual","Individuals with basic ICT skills in safety",,"%",308,"PSE","State of Palestine","8.98967490895951",2023,"","Palestinian Central Bureau of Statistics","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",18,"SAU","Saudi Arabia","75.4499998541734",2024,"Results are based on unweighted survey data using quota sampling","Communications, Space and Technology Commission","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",24,"AUT","Austria","52.2344976893017",2021,"Eurostat’s Digital Skills Indicator is used to assess digital skills. Using a proxy concept, it is assumed that people who perform certain digital activities have the corresponding digital skills.#The DSI sub-dimension ‘Safety’ consists of six activities. Here, one or two activities are required for a basic skill level and three or more activities are required for a above basic skill level.#","Statistik Austria","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",24,"AUT","Austria","51.9358729250109",2023,"Eurostat’s Digital Skills Indicator is used to assess digital skills. Using a proxy concept, it is assumed that people who perform certain digital activities have the corresponding digital skills.#The DSI sub-dimension ‘Safety’ consists of six activities. Here, one or two activities are required for a basic skill level and three or more activities are required for a above basic skill level.#","Statistik Austria","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
37372,"HHU781SF2_HHTotalIndividual","Individuals with above basic ICT skills in safety",,"%",27,"BRA","Brazil","24.072213128258",2022,"","NIC.br","Refers to the proportion of individuals with basic or above basic ICT skills by skill area. Basic skills are defined as having undertaken one activity in a particular skill area. Above basic skills are defined as having undertaken two or more activities in a particular skill area.  An individuals is considered to have undertaken an activity if they have done so in the last three months, independent of the device(s) used."
